patient,drug,dose,plate,half,n_rows,frac_untestable
ACH-000927,Neratinib (maleate),5.0,14,0,62710,0.5897942911816297
ACH-000927,Neratinib (maleate),5.0,6,1,62710,0.5322596077180672
ACH-000927,Nevirapine,0.05,7,0,62710,0.6541380959974485
ACH-000927,Nevirapine,0.5,8,0,62710,0.5856482219741668
ACH-000927,Nevirapine,5.0,9,0,62710,0.6148780098867804
ACH-000927,Niclosamide (olamine),0.05,7,0,62710,0.6367724445861904
ACH-000927,Niclosamide (olamine),0.5,8,0,62710,0.5793493860628289
ACH-000927,Niclosamide (olamine),5.0,9,0,62710,0.658475522245256
ACH-000927,Nimesulide,0.05,13,0,62710,0.6138414925849147
ACH-000927,Nimesulide,0.5,13,0,62710,0.6085632275554138
ACH-000927,Nimesulide,5.0,13,0,62710,0.6265667357678201
ACH-000927,Norepinephrine (hydrochloride),0.05,4,0,62710,0.5760006378568011
ACH-000927,Norepinephrine (hydrochloride),0.5,5,0,62710,0.5538032211768458
ACH-000927,Norepinephrine (hydrochloride),5.0,14,0,62710,0.5769574230585234
ACH-000927,Norepinephrine (hydrochloride),5.0,6,1,62710,0.53948333599107
ACH-000927,OTS514,0.05,1,0,62710,0.5582203795247966
ACH-000927,OTS514,0.5,2,0,62710,0.528129484930633
ACH-000927,OTS514,5.0,3,0,62710,0.6326423217987561
ACH-000927,Olanzapine,0.05,4,0,62710,0.5637856801148142
ACH-000927,Olanzapine,0.5,5,0,62710,0.554058363897305
ACH-000927,Olanzapine,5.0,14,0,62710,0.5740870674533567
ACH-000927,Olanzapine,5.0,6,1,62710,0.532004464997608
ACH-000927,Oleic acid,0.05,1,0,62710,0.5440759049593367
ACH-000927,Oleic acid,0.5,2,0,62710,0.5086748524956147
ACH-000927,Oleic acid,5.0,3,0,62710,0.6185456864933823
ACH-000927,Omeprazole,0.05,10,0,62710,0.5706107478870993
ACH-000927,Omeprazole,0.5,11,0,62710,0.6189443469940998
ACH-000927,Omeprazole,5.0,12,0,62710,0.5570403444426726
ACH-000927,Omeprazole (sodium),0.05,10,0,62710,0.5756179237761123
ACH-000927,Omeprazole (sodium),0.5,11,0,62710,0.5957423058523361
ACH-000927,Omeprazole (sodium),5.0,12,0,62710,0.5742784244937011
ACH-000927,Orlistat,0.05,7,0,62710,0.6667676606601818
ACH-000927,Orlistat,0.5,8,0,62710,0.5859352575346835
ACH-000927,Orlistat,5.0,9,0,62710,0.6217668633391804
ACH-000927,Ornidazole,0.05,13,0,62710,0.586923935576463
ACH-000927,Ornidazole,0.5,13,0,62710,0.608499441875299
ACH-000927,Ornidazole,5.0,13,0,62710,0.6004146069207463
ACH-000927,Osimertinib (mesylate),0.05,10,0,62710,0.5914527188646149
ACH-000927,Osimertinib (mesylate),0.5,11,0,62710,0.6077818529740073
ACH-000927,Osimertinib (mesylate),5.0,12,0,62710,0.587466113857439
ACH-000927,Ouabain (Octahydrate),0.05,10,0,62710,0.576542816137777
ACH-000927,Ouabain (Octahydrate),0.5,11,0,62710,0.611401690320523
ACH-000927,Ouabain (Octahydrate),5.0,12,0,62710,0.5640248764152448
ACH-000927,Oxaliplatin,0.05,1,0,62710,0.5503747408706745
ACH-000927,Oxaliplatin,0.5,2,0,62710,0.5034603731462287
ACH-000927,Oxaliplatin,5.0,3,0,62710,0.6117206187210971
ACH-000927,Oxaprozin,0.05,10,0,62710,0.5966671982140009
ACH-000927,Oxaprozin,0.5,11,0,62710,0.6223409344602137
ACH-000927,Oxaprozin,5.0,12,0,62710,0.581278902886302
ACH-000927,PF-06260933,0.05,13,0,62710,0.5953436453516185
ACH-000927,PF-06260933,0.5,2,0,62710,0.5293254664327859
ACH-000927,PF-06260933,5.0,3,0,62710,0.6320682506777229
ACH-000927,PH-797804,0.05,1,0,62710,0.5482379205868283
ACH-000927,PH-797804,0.5,2,0,62710,0.5345080529421145
ACH-000927,PH-797804,5.0,3,0,62710,0.6141604209854887
ACH-000927,Paclitaxel,0.05,1,0,62710,0.5434061553181311
ACH-000927,Paclitaxel,0.5,2,0,62710,0.507207781852974
ACH-000927,Paclitaxel,5.0,3,0,62710,0.5647584117365652
ACH-000927,Palmatine (chloride),0.05,4,0,62710,0.5583479508850263
ACH-000927,Palmatine (chloride),0.5,5,0,62710,0.5673257853611864
ACH-000927,Palmatine (chloride),5.0,14,0,62710,0.5814064742465317
ACH-000927,Palmatine (chloride),5.0,6,1,62710,0.5374740870674534
ACH-000927,Panobinostat,0.05,10,0,62710,0.5724126933503428
ACH-000927,Panobinostat,0.5,11,0,62710,0.5935257534683464
ACH-000927,Panobinostat,5.0,12,0,62710,0.5531813107957264
ACH-000927,Pasireotide (acetate),0.05,4,0,62710,0.556482219741668
ACH-000927,Pasireotide (acetate),0.5,5,0,62710,0.5542018816775633
ACH-000927,Pasireotide (acetate),5.0,14,0,62710,0.576973369478552
ACH-000927,Pasireotide (acetate),5.0,6,1,62710,0.5227555413809599
ACH-000927,Pemetrexed,0.05,7,0,62710,0.6501674374103014
ACH-000927,Pemetrexed,0.5,8,0,62710,0.5839260086110668
ACH-000927,Pemetrexed,5.0,9,0,62710,0.6454791899218626
ACH-000927,Pemigatinib,0.05,1,0,62710,0.5601020570881837
ACH-000927,Pemigatinib,0.5,2,0,62710,0.5406952639132515
ACH-000927,Pemigatinib,5.0,3,0,62710,0.6231701483017063
ACH-000927,Penfluridol,0.05,7,0,62710,0.6489555094881199
ACH-000927,Penfluridol,0.5,8,0,62710,0.5832243661298039
ACH-000927,Penfluridol,5.0,9,0,62710,0.6448413331207145
ACH-000927,Pentagastrin,0.05,4,0,62710,0.5750916919151651
ACH-000927,Pentagastrin,0.5,5,0,62710,0.562286716632116
ACH-000927,Pentagastrin,5.0,14,0,62710,0.5730664965715196
ACH-000927,Pentagastrin,5.0,6,1,62710,0.5035560516664009
ACH-000927,Pentamidine (isethionate),0.05,4,0,62710,0.57380003189284
ACH-000927,Pentamidine (isethionate),0.5,13,0,62710,0.6251475043852656
ACH-000927,Pentamidine (isethionate),0.5,5,1,62710,0.5512199011321959
ACH-000927,Pentamidine (isethionate),5.0,14,0,62710,0.560787753149418
ACH-000927,Pentamidine (isethionate),5.0,6,1,62710,0.5372348907670228
ACH-000927,Pentoxifylline,0.05,10,0,62710,0.5983575187370436
ACH-000927,Pentoxifylline,0.5,11,0,62710,0.6206825067772285
ACH-000927,Pentoxifylline,5.0,12,0,62710,0.5779779939403604
ACH-000927,Peretinoin,0.05,7,0,62710,0.6374581406474247
ACH-000927,Peretinoin,0.5,8,0,62710,0.5791101897623984
ACH-000927,Peretinoin,5.0,9,0,62710,0.6341412852814543
ACH-000927,Perindopril (erbumine),0.05,10,0,62710,0.5720459256896827
ACH-000927,Perindopril (erbumine),0.5,11,0,62710,0.5967469303141445
ACH-000927,Perindopril (erbumine),5.0,12,0,62710,0.5608515388295328
ACH-000927,Pexidartinib (hydrochloride),0.05,7,0,62710,0.6460692074629246
ACH-000927,Pexidartinib (hydrochloride),0.5,8,0,62710,0.5763992983575187
ACH-000927,Pexidartinib (hydrochloride),5.0,9,0,62710,0.6256418434061554
ACH-000927,Phenylephrine (hydrochloride),0.05,10,0,62710,0.5907351299633232
ACH-000927,Phenylephrine (hydrochloride),0.5,11,0,62710,0.604034444267262
ACH-000927,Phenylephrine (hydrochloride),5.0,12,0,62710,0.5798437250837187
ACH-000927,Phenytoin (sodium),0.05,7,0,62710,0.6529261680752672
ACH-000927,Phenytoin (sodium),0.5,8,0,62710,0.5818210811672779
ACH-000927,Phenytoin (sodium),5.0,9,0,62710,0.6264072715675331
ACH-000927,Pimitespib,0.05,1,0,62710,0.5521288470738319
ACH-000927,Pimitespib,0.5,2,0,62710,0.5250996651251794
ACH-000927,Pimitespib,5.0,3,0,62710,0.6302503587944507
ACH-000927,Pimozide,0.05,10,0,62710,0.6047679795885824
ACH-000927,Pimozide,0.5,11,0,62710,0.6234571838622229
ACH-000927,Pimozide,5.0,12,0,62710,0.5820921703077659
ACH-000927,Pioglitazone,0.05,10,0,62710,0.5912932546643278
ACH-000927,Pioglitazone,0.5,11,0,62710,0.6181948652527508
ACH-000927,Pioglitazone,5.0,12,0,62710,0.5685377132833679
ACH-000927,Piroxicam,0.05,10,0,62710,0.5867963642162335
ACH-000927,Piroxicam,0.5,11,0,62710,0.6068250677722852
ACH-000927,Piroxicam,5.0,12,0,62710,0.5714718545686494
ACH-000927,Pitavastatin (Calcium),0.05,7,0,62710,0.6574390049433902
ACH-000927,Pitavastatin (Calcium),0.5,8,0,62710,0.5905756657630362
ACH-000927,Pitavastatin (Calcium),5.0,9,0,62710,0.6369956944665922
ACH-000927,Plicamycin,0.05,13,0,62710,0.592632753946739
ACH-000927,Plicamycin,0.5,13,0,62710,0.6040025514272046
ACH-000927,Plicamycin,5.0,13,0,62710,0.6102057088183703
ACH-000927,Ponatinib,0.05,10,0,62710,0.5828575984691436
ACH-000927,Ponatinib,0.5,11,0,62710,0.6085791739754425
ACH-000927,Ponatinib,5.0,12,0,62710,0.5576782012438207
ACH-000927,Posaconazole,0.05,7,0,62710,0.6503587944506458
ACH-000927,Posaconazole,0.5,8,0,62710,0.5894913092010844
ACH-000927,Posaconazole,5.0,9,0,62710,0.6104130122787434
ACH-000927,Pralsetinib,0.05,1,0,62710,0.5466432785839579
ACH-000927,Pralsetinib,0.05,13,1,62710,0.5963323233933981
ACH-000927,Pralsetinib,0.5,2,0,62710,0.5227395949609313
ACH-000927,Pralsetinib,5.0,3,0,62710,0.6241428799234572
ACH-000927,Pravastatin (sodium),0.05,13,0,62710,0.6151012597671822
ACH-000927,Pravastatin (sodium),0.05,7,1,62710,0.6599585393079254
ACH-000927,Pravastatin (sodium),0.5,13,0,62710,0.6100781374581407
ACH-000927,Pravastatin (sodium),0.5,8,1,62710,0.5730664965715196
ACH-000927,Pravastatin (sodium),5.0,13,0,62710,0.6261361824270452
ACH-000927,Pravastatin (sodium),5.0,9,1,62710,0.6143198851857757
ACH-000927,Procainamide (hydrochloride),0.05,7,0,62710,0.6582841652049115
ACH-000927,Procainamide (hydrochloride),0.5,8,0,62710,0.5831127411896029
ACH-000927,Procainamide (hydrochloride),5.0,9,0,62710,0.6385106043693191
ACH-000927,Proglumide,0.05,10,0,62710,0.5962525912932547
ACH-000927,Proglumide,0.5,11,0,62710,0.6110987083399777
ACH-000927,Proglumide,5.0,12,0,62710,0.5735608355924096
ACH-000927,Pyridoxine,0.05,4,0,62710,0.5744857279540743
ACH-000927,Pyridoxine,0.5,5,0,62710,0.5706745335672142
ACH-000927,Pyridoxine,5.0,14,0,62710,0.5773879763992984
ACH-000927,Pyridoxine,5.0,6,1,62710,0.5404401211927922
ACH-000927,Pyridoxine (hydrochloride),0.05,4,0,62710,0.551315579652368
ACH-000927,Pyridoxine (hydrochloride),0.5,5,0,62710,0.5357359272843246
ACH-000927,Pyridoxine (hydrochloride),5.0,14,0,62710,0.5819486525275076
ACH-000927,Pyridoxine (hydrochloride),5.0,6,1,62710,0.517269972891086
ACH-000927,Quinestrol,0.05,4,0,62710,0.5546324350183384
ACH-000927,Quinestrol,0.5,5,0,62710,0.5504704193908467
ACH-000927,Quinestrol,5.0,14,0,62710,0.5694626056450327
ACH-000927,Quinestrol,5.0,6,1,62710,0.5316058044968904
ACH-000927,Quinidine (15% dihydroquinidine),0.05,7,0,62710,0.638080051028544
ACH-000927,Quinidine (15% dihydroquinidine),0.5,8,0,62710,0.5812470100462446
ACH-000927,Quinidine (15% dihydroquinidine),5.0,9,0,62710,0.6308563227555414
ACH-000927,RMC-6236,0.05,1,0,62710,0.5531972572157551
ACH-000927,RMC-6236,0.5,2,0,62710,0.5126295646627332
ACH-000927,RMC-6236,5.0,3,0,62710,0.5769095837984373
ACH-000927,Radotinib,0.05,4,0,62710,0.5638335193749003
ACH-000927,Radotinib,0.5,5,0,62710,0.5685696061234253
ACH-000927,Radotinib,5.0,14,0,62710,0.583160580449689
ACH-000927,Radotinib,5.0,6,1,62710,0.5385743900494339
ACH-000927,Ralimetinib dimesylate,0.05,13,0,62710,0.5999362143198852
ACH-000927,Ralimetinib dimesylate,0.5,2,0,62710,0.5352575346834636
ACH-000927,Ralimetinib dimesylate,5.0,3,0,62710,0.6081167277946101
ACH-000927,Raltitrexed,0.05,4,0,62710,0.5661935895391484
ACH-000927,Raltitrexed,0.5,5,0,62710,0.5649178759368522
ACH-000927,Raltitrexed,5.0,14,0,62710,0.5809440280656992
ACH-000927,Raltitrexed,5.0,6,1,62710,0.5067293892521129
ACH-000927,Ranolazine,0.05,10,0,62710,0.5955190559719343
ACH-000927,Ranolazine,0.5,11,0,62710,0.6128368681231063
ACH-000927,Ranolazine,5.0,12,0,62710,0.5830808483495455
ACH-000927,Rapamycin,0.05,4,0,62710,0.569446659225004
ACH-000927,Rapamycin,0.5,5,0,62710,0.5646467867963643
ACH-000927,Rapamycin,5.0,14,0,62710,0.5774517620794132
ACH-000927,Rapamycin,5.0,6,1,62710,0.5333120714399617
ACH-000927,Regorafenib,0.05,1,0,62710,0.5529261680752671
ACH-000927,Regorafenib,0.05,13,1,62710,0.5882474884388454
ACH-000927,Regorafenib,0.5,13,0,62710,0.6121511720618721
ACH-000927,Regorafenib,0.5,2,1,62710,0.5116249402009249
ACH-000927,Regorafenib,5.0,13,0,62710,0.5988996970180195
ACH-000927,Regorafenib,5.0,3,1,62710,0.616839419550311
ACH-000927,Relugolix,0.05,4,0,62710,0.5694147663849466
ACH-000927,Relugolix,0.5,5,0,62710,0.5459894753627811
ACH-000927,Relugolix,5.0,14,0,62710,0.5793493860628289
ACH-000927,Relugolix,5.0,6,1,62710,0.5118800829213841
ACH-000927,Resveratrol,0.05,4,0,62710,0.5801467070642641
ACH-000927,Resveratrol,0.5,5,0,62710,0.56309998405358
ACH-000927,Resveratrol,5.0,14,0,62710,0.5928560038271408
ACH-000927,Resveratrol,5.0,6,1,62710,0.5305692871950247
ACH-000927,Retinoic acid,0.05,4,0,62710,0.5499441875298995
ACH-000927,Retinoic acid,0.5,5,0,62710,0.556912773082443
ACH-000927,Retinoic acid,5.0,14,0,62710,0.5729708180513474
ACH-000927,Retinoic acid,5.0,6,1,62710,0.5271408068888535
ACH-000927,Ribociclib,0.05,13,0,62710,0.6075426566735768
ACH-000927,Ribociclib,0.5,13,0,62710,0.6053101578695583
ACH-000927,Ribociclib,5.0,13,0,62710,0.5993461967788232
ACH-000927,Rifaximin,0.05,7,0,62710,0.6534842927762717
ACH-000927,Rifaximin,0.5,8,0,62710,0.5829692234093447
ACH-000927,Rifaximin,5.0,9,0,62710,0.633136660819646
ACH-000927,Riluzole hydrochloride,0.05,4,0,62710,0.5569925051825865
ACH-000927,Riluzole hydrochloride,0.5,5,0,62710,0.5636102694944984
ACH-000927,Riluzole hydrochloride,5.0,14,0,62710,0.5742146388135864
ACH-000927,Riluzole hydrochloride,5.0,6,1,62710,0.5270132355286238
ACH-000927,Rimonabant,0.05,4,0,62710,0.5641524477754744
ACH-000927,Rimonabant,0.5,5,0,62710,0.5534205070961569
ACH-000927,Rimonabant,5.0,14,0,62710,0.5762398341572317
ACH-000927,Rimonabant,5.0,6,1,62710,0.5287035560516664
ACH-000927,Rimonabant (Hydrochloride),0.05,13,0,62710,0.6070164248126295
ACH-000927,Rimonabant (Hydrochloride),0.5,13,0,62710,0.6058204433104768
ACH-000927,Rimonabant (Hydrochloride),5.0,13,0,62710,0.5981502152766703
ACH-000927,Ritonavir,0.05,4,0,62710,0.5695582841652049
ACH-000927,Ritonavir,0.5,5,0,62710,0.5651411258172541
ACH-000927,Ritonavir,5.0,14,0,62710,0.580098867804178
ACH-000927,Ritonavir,5.0,6,1,62710,0.5390687290703237
ACH-000927,Ropivacaine (hydrochloride monohydrate),0.05,4,0,62710,0.5715037474087068
ACH-000927,Ropivacaine (hydrochloride monohydrate),0.5,5,0,62710,0.567836070802105
ACH-000927,Ropivacaine (hydrochloride monohydrate),5.0,14,0,62710,0.5803540105246372
ACH-000927,Ropivacaine (hydrochloride monohydrate),5.0,6,1,62710,0.533567214160421
ACH-000927,Rosiglitazone,0.05,7,0,62710,0.6456546005421783
ACH-000927,Rosiglitazone,0.5,8,0,62710,0.5818370275873066
ACH-000927,Rosiglitazone,5.0,9,0,62710,0.6442832084197098
ACH-000927,Roxadustat,0.05,7,0,62710,0.6658906075586031
ACH-000927,Roxadustat,0.5,8,0,62710,0.5889969701801946
ACH-000927,Roxadustat,5.0,9,0,62710,0.632435018338383
ACH-000927,Rucaparib (phosphate),0.05,7,0,62710,0.6450326901610588
ACH-000927,Rucaparib (phosphate),0.5,8,0,62710,0.579939403603891
ACH-000927,Rucaparib (phosphate),5.0,9,0,62710,0.6094402806569925
ACH-000927,Rutin (trihydrate),0.05,7,0,62710,0.6220379524796683
ACH-000927,Rutin (trihydrate),0.5,8,0,62710,0.5775314941795567
ACH-000927,Rutin (trihydrate),5.0,9,0,62710,0.6314463402966034
ACH-000927,S-Adenosyl-L-methionine (disulfate tosylate),0.05,4,0,62710,0.5751554775952799
ACH-000927,S-Adenosyl-L-methionine (disulfate tosylate),0.5,5,0,62710,0.5543453994578217
ACH-000927,S-Adenosyl-L-methionine (disulfate tosylate),5.0,14,0,62710,0.5798915643438048
ACH-000927,S-Adenosyl-L-methionine (disulfate tosylate),5.0,6,1,62710,0.5294051985329293
ACH-000927,SBI-0640756,0.05,1,0,62710,0.545782171902408
ACH-000927,SBI-0640756,0.5,2,0,62710,0.5419390846754903
ACH-000927,SBI-0640756,5.0,3,0,62710,0.6282092170307766
ACH-000927,Sacubitril/Valsartan,0.05,7,0,62710,0.6474246531653643
ACH-000927,Sacubitril/Valsartan,0.5,8,0,62710,0.5649178759368522
ACH-000927,Sacubitril/Valsartan,5.0,9,0,62710,0.6185775793334396
ACH-000927,Salicylic acid,0.05,4,0,62710,0.5647584117365652
ACH-000927,Salicylic acid,0.5,5,0,62710,0.5494657949290385
ACH-000927,Salicylic acid,5.0,14,0,62710,0.5653324828575985
ACH-000927,Salicylic acid,5.0,6,1,62710,0.5416042098548876
ACH-000927,Sapanisertib,0.05,1,0,62710,0.5448253867006857
ACH-000927,Sapanisertib,0.5,2,0,62710,0.5314463402966034
ACH-000927,Sapanisertib,5.0,3,0,62710,0.5831127411896029
ACH-000927,Saquinavir,0.05,4,0,62710,0.5845319725721575
ACH-000927,Saquinavir,0.5,5,0,62710,0.5675171424015308
ACH-000927,Saquinavir,5.0,14,0,62710,0.5947057885504704
ACH-000927,Saquinavir,5.0,6,1,62710,0.5453197257215755
ACH-000927,Selinexor ,0.05,4,0,62710,0.5515069366927124
ACH-000927,Selinexor ,0.5,5,0,62710,0.5565619518418116
ACH-000927,Selinexor ,5.0,14,0,62710,0.600430553340775
ACH-000927,Selinexor ,5.0,6,1,62710,0.515978312868761
ACH-000927,Sildenafil,0.05,7,0,62710,0.6454951363418913
ACH-000927,Sildenafil,0.5,8,0,62710,0.5813107957263595
ACH-000927,Sildenafil,5.0,9,0,62710,0.6074469781534045
ACH-000927,Silodosin,0.05,7,0,62710,0.6562589698612662
ACH-000927,Silodosin,0.5,8,0,62710,0.5828257056290863
ACH-000927,Silodosin,5.0,9,0,62710,0.649864455429756
ACH-000927,Simotinib,0.05,7,0,62710,0.6601020570881837
ACH-000927,Simotinib,0.5,8,0,62710,0.5906713442832084
ACH-000927,Simotinib,5.0,9,0,62710,0.6543613458778504
ACH-000927,Sinomenine,0.05,4,0,62710,0.5757454951363419
ACH-000927,Sinomenine,0.5,5,0,62710,0.5516185616329135
ACH-000927,Sinomenine,5.0,14,0,62710,0.5840057407112104
ACH-000927,Sinomenine,5.0,6,1,62710,0.5301387338542497
ACH-000927,Sivelestat (sodium tetrahydrate),0.05,7,0,62710,0.6436453516185616
ACH-000927,Sivelestat (sodium tetrahydrate),0.5,8,0,62710,0.5899537553819167
ACH-000927,Sivelestat (sodium tetrahydrate),5.0,9,0,62710,0.6059480146707065
ACH-000927,Sodium Salicylate,0.05,4,0,62710,0.5654281613777707
ACH-000927,Sodium Salicylate,0.5,5,0,62710,0.5585233615053421
ACH-000927,Sodium Salicylate,5.0,14,0,62710,0.558363897305055
ACH-000927,Sodium Salicylate,5.0,6,1,62710,0.5370116408866209
ACH-000927,Sonidegib,0.05,1,0,62710,0.5705469622069845
ACH-000927,Sonidegib,0.05,13,1,62710,0.5837346515707224
ACH-000927,Sonidegib,0.5,2,0,62710,0.5356880880242385
ACH-000927,Sonidegib,5.0,3,0,62710,0.6333758571200765
ACH-000927,Sulfatinib,0.05,7,0,62710,0.6580928081645671
ACH-000927,Sulfatinib,0.5,8,0,62710,0.576064423536916
ACH-000927,Sulfatinib,5.0,9,0,62710,0.6307765906553978
ACH-000927,Sulfisoxazole,0.05,4,0,62710,0.5757295487163132
ACH-000927,Sulfisoxazole,0.5,13,0,62710,0.6207143996172859
ACH-000927,Sulfisoxazole,0.5,5,1,62710,0.5613299314303939
ACH-000927,Sulfisoxazole,5.0,14,0,62710,0.5770531015786956
ACH-000927,Sulfisoxazole,5.0,6,1,62710,0.5351937490033487
ACH-000927,Sunitinib,0.05,10,0,62710,0.597687769095838
ACH-000927,Sunitinib,0.5,11,0,62710,0.6134428320841971
ACH-000927,Sunitinib,5.0,12,0,62710,0.5916919151650455
ACH-000927,TAK-733,0.05,1,0,62710,0.5482379205868283
ACH-000927,TAK-733,0.5,2,0,62710,0.5294849306330729
ACH-000927,TAK-733,5.0,3,0,62710,0.6208100781374581
ACH-000927,TAK-901,0.05,1,0,62710,0.5513793653324829
ACH-000927,TAK-901,0.5,2,0,62710,0.5330728751395312
ACH-000927,TAK-901,5.0,3,0,62710,0.5820921703077659
ACH-000927,Tadalafil,0.05,7,0,62710,0.6642002870355606
ACH-000927,Tadalafil,0.5,8,0,62710,0.5771647265188965
ACH-000927,Tadalafil,5.0,9,0,62710,0.6411417636740552
ACH-000927,Talc,0.05,10,0,62710,0.598867804177962
ACH-000927,Talc,0.5,11,0,62710,0.6176367405517461
ACH-000927,Talc,5.0,12,0,62710,0.5804496890448094
ACH-000927,Tazarotene,0.05,10,0,62710,0.5867166321160899
ACH-000927,Tazarotene,0.5,11,0,62710,0.6115292616807527
ACH-000927,Tazarotene,5.0,12,0,62710,0.5653324828575985
ACH-000927,Temsirolimus,0.05,4,0,62710,0.567836070802105
ACH-000927,Temsirolimus,0.5,5,0,62710,0.5702599266464679
ACH-000927,Temsirolimus,5.0,14,0,62710,0.5773082442991548
ACH-000927,Temsirolimus,5.0,6,1,62710,0.5387019614096635
ACH-000927,Temuterkib,0.05,1,0,62710,0.5432307446978153
ACH-000927,Temuterkib,0.5,2,0,62710,0.528352734811035
ACH-000927,Temuterkib,5.0,3,0,62710,0.6047839260086111
ACH-000927,Terfenadine,0.05,4,0,62710,0.5664487322596077
ACH-000927,Terfenadine,0.5,13,0,62710,0.6300271089140488
ACH-000927,Terfenadine,0.5,5,1,62710,0.560947217349705
ACH-000927,Terfenadine,5.0,14,0,62710,0.5876734173178122
ACH-000927,Terfenadine,5.0,6,1,62710,0.5366289268059321
ACH-000927,Tetracycline (hydrochloride),0.05,7,0,62710,0.646531653643757
ACH-000927,Tetracycline (hydrochloride),0.5,8,0,62710,0.5878807207781853
ACH-000927,Tetracycline (hydrochloride),5.0,9,0,62710,0.6149896348269813
ACH-000927,Thymol,0.05,4,0,62710,0.5822197416679955
ACH-000927,Thymol,0.5,5,0,62710,0.5677882315420189
ACH-000927,Thymol,5.0,14,0,62710,0.5799872428639771
ACH-000927,Thymol,5.0,6,1,62710,0.5423058523361506
ACH-000927,Thymopentin,0.05,7,0,62710,0.652288311274119
ACH-000927,Thymopentin,0.5,8,0,62710,0.5795088502631159
ACH-000927,Thymopentin,5.0,9,0,62710,0.6289108595120395
ACH-000927,Tirabrutinib,0.05,7,0,62710,0.6296762876734173
ACH-000927,Tirabrutinib,0.5,8,0,62710,0.5675011959815022
ACH-000927,Tirabrutinib,5.0,9,0,62710,0.6138414925849147
ACH-000927,Tirabrutinib (hydrochloride),0.05,10,0,62710,0.5826024557486844
ACH-000927,Tirabrutinib (hydrochloride),0.5,11,0,62710,0.5930792537075427
ACH-000927,Tirabrutinib (hydrochloride),5.0,12,0,62710,0.5708180513474725
ACH-000927,Tofacitinib,0.05,4,0,62710,0.5730664965715196
ACH-000927,Tofacitinib,0.5,5,0,62710,0.5579173975442513
ACH-000927,Tofacitinib,5.0,14,0,62710,0.57896667198214
ACH-000927,Tofacitinib,5.0,6,1,62710,0.5351618561632914
ACH-000927,Tofacitinib (citrate),0.05,4,0,62710,0.5701642481262956
ACH-000927,Tofacitinib (citrate),0.5,5,0,62710,0.5629245734332642
ACH-000927,Tofacitinib (citrate),5.0,14,0,62710,0.5722213363099984
ACH-000927,Tofacitinib (citrate),5.0,6,1,62710,0.5356880880242385
ACH-000927,Tolcapone,0.05,4,0,62710,0.5700685696061234
ACH-000927,Tolcapone,0.5,5,0,62710,0.5509328655716792
ACH-000927,Tolcapone,5.0,14,0,62710,0.5778185297400733
ACH-000927,Tolcapone,5.0,6,1,62710,0.5265826821878489
ACH-000927,Tolmetin,0.05,7,0,62710,0.6393557646308404
ACH-000927,Tolmetin,0.5,8,0,62710,0.5631797161537235
ACH-000927,Tolmetin,5.0,9,0,62710,0.6303141444745655
ACH-000927,Tomivosertib,0.05,1,0,62710,0.5528942752352097
ACH-000927,Tomivosertib,0.5,2,0,62710,0.5242704512836868
ACH-000927,Tomivosertib,5.0,3,0,62710,0.6337745176207942
ACH-000927,Topotecan (hydrochloride),0.05,13,0,62710,0.6013873385424973
ACH-000927,Topotecan (hydrochloride),0.05,7,1,62710,0.6677882315420188
ACH-000927,Topotecan (hydrochloride),0.5,13,0,62710,0.5963004305533408
