stack_symbol,entrez_id,match
RELA,5970,symbol
RELB,5971,symbol
RELCH,57614,symbol
RELL1,768211,symbol
RELL2,285613,symbol
RELN,5649,symbol
RELT,84957,symbol
REM1,28954,symbol
REM2,161253,symbol
REN,5972,symbol
REPIN1,29803,symbol
REPS1,85021,symbol
REPS2,9185,symbol
RER1,11079,symbol
RERE,473,symbol
RERG,85004,symbol
RERGL,79785,symbol
RESF1,55196,symbol
RET,5979,symbol
RETN,56729,symbol
RETREG1,54463,symbol
RETREG2,79137,symbol
RETREG3,162427,symbol
RETSAT,54884,symbol
REV1,51455,symbol
REV3L,5980,symbol
REXO1,57455,symbol
REXO2,25996,symbol
REXO4,57109,symbol
REXO5,81691,symbol
RFC1,5981,symbol
RFC3,5983,symbol
RFC4,5984,symbol
RFFL,117584,symbol
RFK,55312,symbol
RFLNA,144347,symbol
RFLNB,359845,symbol
RFNG,5986,symbol
RFPL1,5988,symbol
RFPL2,10739,symbol
RFPL3,10738,symbol
RFPL4A,342931,symbol
RFT1,91869,symbol
RFTN1,23180,symbol
RFTN2,130132,symbol
RFWD3,55159,symbol
RFX1,5989,symbol
RFX2,5990,symbol
RFX3,5991,symbol
RFX4,5992,symbol
RFX5,5993,symbol
RFX7,64864,symbol
RFX8,731220,symbol
RFXANK,8625,symbol
RGCC,28984,symbol
RGL1,23179,symbol
RGL2,5863,symbol
RGL3,57139,symbol
RGL4,266747,symbol
RGMA,56963,symbol
RGMB,285704,symbol
RGPD2,729857,symbol
RGPD4,285190,symbol
RGPD5,84220,symbol
RGPD8,727851,symbol
RGR,5995,symbol
RGS1,5996,symbol
RGS10,6001,symbol
RGS11,8786,symbol
RGS12,6002,symbol
RGS13,6003,symbol
RGS14,10636,symbol
RGS16,6004,symbol
RGS18,64407,symbol
RGS2,5997,symbol
RGS20,8601,symbol
RGS22,26166,symbol
RGS3,5998,symbol
RGS4,5999,symbol
RGS5,8490,symbol
RGS6,9628,symbol
RGS7,6000,symbol
RGS8,85397,symbol
RGS9,8787,symbol
RGSL1,353299,symbol
RHBDD1,84236,symbol
RHBDD2,57414,symbol
RHBDD3,25807,symbol
RHBDF2,79651,symbol
RHBDL1,9028,symbol
RHBDL2,54933,symbol
RHBDL3,162494,symbol
RHBG,57127,symbol
RHCE,6006,symbol
RHCG,51458,symbol
RHD,6007,symbol
RHEBL1,121268,symbol
RHEX,440712,symbol
RHO,6010,symbol
RHOA,387,symbol
RHOB,388,symbol
RHOBTB1,9886,symbol
RHOBTB2,23221,symbol
RHOBTB3,22836,symbol
RHOC,389,symbol
RHOD,29984,symbol
RHOF,54509,symbol
RHOG,391,symbol
RHOH,399,symbol
RHOJ,57381,symbol
RHOQ,23433,symbol
RHOT1,55288,symbol
RHOT2,89941,symbol
RHOU,58480,symbol
RHOV,171177,symbol
RHPN1,114822,symbol
RHPN2,85415,symbol
RIBC1,158787,symbol
RIC1,57589,symbol
RIC3,79608,symbol
RIC8A,60626,symbol
RIC8B,55188,symbol
RICTOR,253260,symbol
RIDA,10247,symbol
RIF1,55183,symbol
RIIAD1,284485,symbol
RILPL1,353116,symbol
RILPL2,196383,symbol
RIMKLA,284716,symbol
RIMKLB,57494,symbol
RIMS1,22999,symbol
RIMS2,9699,symbol
RIMS3,9783,symbol
RIN1,9610,symbol
RIN2,54453,symbol
RIN3,79890,symbol
RING1,6015,symbol
RINL,126432,symbol
RINT1,60561,symbol
RIOK1,83732,symbol
RIOK2,55781,symbol
RIOX1,79697,symbol
RIPK1,8737,symbol
RIPK2,8767,symbol
RIPK3,11035,symbol
RIPOR2,9750,symbol
RIPOR3,140876,symbol
RIPPLY2,134701,symbol
RIPPLY3,53820,symbol
RIT1,6016,symbol
RITA1,84934,symbol
RLF,6018,symbol
RLIM,51132,symbol
RMDN1,51115,symbol
RMDN2,151393,symbol
RMDN3,55177,symbol
RMI1,80010,symbol
RMI2,116028,symbol
RMND1,55005,symbol
RMND5A,64795,symbol
RNASE1,6035,symbol
RNASE10,338879,symbol
RNASE2,6036,symbol
RNASE4,6038,symbol
RNASE6,6039,symbol
RNASE7,84659,symbol
RNASEH1,246243,symbol
RNASEH2B,79621,symbol
RNASEH2C,84153,symbol
RNASEK,440400,symbol
RNASEL,6041,symbol
RNASET2,8635,symbol
RND1,27289,symbol
RND2,8153,symbol
RND3,390,symbol
RNF10,9921,symbol
RNF103,7844,symbol
RNF11,26994,symbol
RNF113A,7737,symbol
RNF115,27246,symbol
RNF121,55298,symbol
RNF122,79845,symbol
RNF123,63891,symbol
RNF125,54941,symbol
RNF126,55658,symbol
RNF128,79589,symbol
RNF13,11342,symbol
RNF130,55819,symbol
RNF138,51444,symbol
RNF141,50862,symbol
RNF144A,9781,symbol
RNF144B,255488,symbol
RNF145,153830,symbol
RNF146,81847,symbol
